"Test_True","Test_predicted","iteration","eir","seasonality","dosage","access","resistance_level"
-0.00821448648782901,-0.0095761607989001,1,500,"sesonality1",0,0.04,7
0.016182031122145,0.0118645982586672,1,500,"sesonality1",0,0.04,7
-0.00733092829253444,-0.0106461157748685,1,500,"sesonality1",0,0.04,7
-0.0219027552772664,-0.0246767245975404,1,500,"sesonality1",0,0.04,7
-0.0470410242972668,-0.0449655547236823,1,500,"sesonality1",0,0.04,7
0.0069548530273783,-0.000796636872234073,1,500,"sesonality1",0,0.04,7
-0.0005343082336291,-0.00877149154245502,1,500,"sesonality1",0,0.04,7
-0.00273085469424288,-0.0068108508408976,1,500,"sesonality1",0,0.04,7
-0.0817785048371481,-0.0777779056784896,1,500,"sesonality1",0,0.04,7
-0.0580754335319098,-0.0529300756839447,1,500,"sesonality1",0,0.04,7
-0.0108438126889089,-0.0114632491356053,1,500,"sesonality1",0,0.04,7
-0.0458166398352464,-0.0468550310174924,1,500,"sesonality1",0,0.04,7
0.00716004661412322,0.0057350376497954,1,500,"sesonality1",0,0.04,7
-0.0480295625183352,-0.0488509558631183,1,500,"sesonality1",0,0.04,7
-0.000429643613933342,-0.00143142335931565,1,500,"sesonality1",0,0.04,7
-0.0840729917635885,-0.0802786310634853,1,500,"sesonality1",0,0.04,7
-0.0615376842812649,-0.0618082804112136,1,500,"sesonality1",0,0.04,7
-0.0325305843625317,-0.0302458009157025,1,500,"sesonality1",0,0.04,7
-0.0736502394411696,-0.0724540480223318,1,500,"sesonality1",0,0.04,7
-0.0212863803165046,-0.0262858816761261,1,500,"sesonality1",0,0.04,7
-0.0226432358977832,-0.0250567742343528,1,5,"sesonality1",0,0.04,18
0.0216471269572493,0.0237168613739867,1,5,"sesonality1",0,0.04,18
-0.00829756833099703,-0.00251676350729221,1,5,"sesonality1",0,0.04,18
0.0104272178403431,0.0119051074581675,1,5,"sesonality1",0,0.04,18
-0.0379366124513503,-0.0410128445303121,1,5,"sesonality1",0,0.04,18
-0.00619585764517081,-0.00817685615596996,1,5,"sesonality1",0,0.04,18
-0.0133410304250973,-0.0227506214270683,1,5,"sesonality1",0,0.04,18
-0.00390112714704867,-0.00140335768012284,1,5,"sesonality1",0,0.04,18
-0.0174168132736375,-0.0194936135203858,1,5,"sesonality1",0,0.04,18
-0.00334707182455994,-0.00446849584031267,1,5,"sesonality1",0,0.04,18
-0.0338113239114373,-0.0300920862264894,1,5,"sesonality1",0,0.04,18
0.00767858326013166,0.00720642624826193,1,5,"sesonality1",0,0.04,18
-0.0264912310222288,-0.0310725242423121,1,5,"sesonality1",0,0.04,18
-0.0211875247623816,-0.0220245693068723,1,5,"sesonality1",0,0.04,18
-0.00937789303272353,-0.00727850688108508,1,5,"sesonality1",0,0.04,18
-0.00396636625576197,-0.00150093926545468,1,5,"sesonality1",0,0.04,18
-0.0384996681272937,-0.0426384493929033,1,5,"sesonality1",0,0.04,18
-0.0444923160318163,-0.0491013904354662,1,5,"sesonality1",0,0.04,18
-0.00870277596652751,-0.00978357558845819,1,5,"sesonality1",0,0.04,18
0.00373313038036247,0.00405667183037656,1,5,"sesonality1",0,0.04,18
-0.0223104908666326,-0.0159093677312167,1,5,"sesonality1",0,0.04,18
-0.0327336514392891,-0.0367678330061331,1,5,"sesonality1",0,0.04,18
-0.00194728492023469,-0.000520154509587728,1,5,"sesonality1",0,0.04,18
-0.0534332100602076,-0.0416371385831578,1,5,"sesonality1",0,0.04,18
-0.0173170491120611,-0.0167318174655209,1,5,"sesonality1",0,0.04,18
0.0175234195946097,0.0211834009647038,1,5,"sesonality1",0,0.04,18
-0.0038223867778168,-0.00405514764414067,1,5,"sesonality1",0,0.04,18
-0.0216717361000837,-0.0277652205280179,1,5,"sesonality1",0,0.04,18
-0.0283949209942397,-0.0292445925909072,1,5,"sesonality1",0,0.04,18
-0.00292033945306573,-0.00467578245262036,1,5,"sesonality1",0,0.04,18
-0.0134919353763851,-0.0107844688847564,1,10,"sesonality1",0,0.04,18
0.0132878128176819,0.0164605691155938,1,10,"sesonality1",0,0.04,18
0.00529253391574176,0.0014421508245697,1,10,"sesonality1",0,0.04,18
0.0156829960062109,0.0162441420173086,1,10,"sesonality1",0,0.04,18
0.0156304953822868,0.0173099693156624,1,10,"sesonality1",0,0.04,18
-0.0213881003923915,-0.0235651718810478,1,10,"sesonality1",0,0.04,18
-0.0301276759627599,-0.0320903653408668,1,10,"sesonality1",0,0.04,18
-0.0206750194532275,-0.0205946791363639,1,10,"sesonality1",0,0.04,18
-0.009464687872041,-0.00208186245499552,1,10,"sesonality1",0,0.04,18
-0.0474658093947467,-0.0371314148034268,1,10,"sesonality1",0,0.04,18
0.0142432525107451,0.0104746364354127,1,10,"sesonality1",0,0.04,18
-0.0569364095264796,-0.0576056211282372,1,10,"sesonality1",0,0.04,18
0.00583533696781029,0.00284807063547425,1,10,"sesonality1",0,0.04,18
-0.0344562417866522,-0.0353401487944507,1,10,"sesonality1",0,0.04,18
-0.0403680253735178,-0.0386435485092444,1,10,"sesonality1",0,0.04,18
0.0124579172755751,0.00744169016763138,1,10,"sesonality1",0,0.04,18
0.00821046856893973,0.00266948688384977,1,10,"sesonality1",0,0.04,18
0.00626707661997876,0.000726903714441535,1,10,"sesonality1",0,0.04,18
-0.0576189243481666,-0.0585605512145142,1,10,"sesonality1",0,0.04,18
-0.0204556467248697,-0.0211858740496663,1,10,"sesonality1",0,0.04,18
0.0291011310536293,0.0313225092604941,1,10,"sesonality1",0,0.04,18
-0.0412251275730194,-0.0438918040103392,1,10,"sesonality1",0,0.04,18
0.0136753006846315,0.0130666574127152,1,10,"sesonality1",0,0.04,18
0.00322166233403135,0.0075771300135298,1,10,"sesonality1",0,0.04,18
0.0257325041364156,0.0255877573768953,1,10,"sesonality1",0,0.04,18
-0.028632140302341,-0.0344315417333975,1,10,"sesonality1",0,0.04,18
-0.00633709752423668,-0.00762282465036148,1,10,"sesonality1",0,0.04,18
-0.0554781145186989,-0.0526797798551216,1,10,"sesonality1",0,0.04,18
0.0151476302438345,0.0165556707274331,1,10,"sesonality1",0,0.04,18
-0.0544681731506247,-0.048316754156129,1,10,"sesonality1",0,0.04,18
-0.0503051108315095,-0.0494270420056633,1,500,"sesonality1",0,0.04,18
0.0016425407579534,0.00171311821756077,1,500,"sesonality1",0,0.04,18
0.0138061265840193,0.0114795966215848,1,500,"sesonality1",0,0.04,18
-0.0444006541564707,-0.0513579246585583,1,500,"sesonality1",0,0.04,18
-0.0512442505664736,-0.052240768359329,1,500,"sesonality1",0,0.04,18
-0.0258608947490895,-0.0269790105340563,1,500,"sesonality1",0,0.04,18
0.0134502317785948,0.010267763355477,1,500,"sesonality1",0,0.04,18
-0.0325250364625172,-0.0378337886619344,1,500,"sesonality1",0,0.04,18
-0.011537653815411,-0.00378961064012372,1,500,"sesonality1",0,0.04,18
-0.0191698645246776,-0.0191363548571057,1,500,"sesonality1",0,0.04,18
-0.0400700152340258,-0.0355283845965677,1,500,"sesonality1",0,0.04,18
-0.0163851919852021,-0.0183498895746725,1,500,"sesonality1",0,0.04,18
0.00900923448991927,0.00504406619773524,1,500,"sesonality1",0,0.04,18
0.0181288058205228,0.0152821403986004,1,500,"sesonality1",0,0.04,18
-0.00663518410821655,-0.00579545088347785,1,500,"sesonality1",0,0.04,18
-0.0493156501059894,-0.0531710567319232,1,500,"sesonality1",0,0.04,18
-0.00838807009736292,-0.0038399440666062,1,500,"sesonality1",0,0.04,18
-0.00813649426660548,-0.0078138267033897,1,500,"sesonality1",0,0.04,18
-0.0104571496156597,-0.0103655795652555,1,500,"sesonality1",0,0.04,18
-0.0293279414020924,-0.0285504094316723,1,500,"sesonality1",0,0.04,18
-0.0239347068780458,-0.019378820797349,1,500,"sesonality1",0,0.04,18
-0.024285464832092,-0.0254939323873112,1,500,"sesonality1",0,0.04,18
-0.0425048705563232,-0.040382657141565,1,500,"sesonality1",0,0.04,18
0.0171161688150717,0.0182954236429027,1,500,"sesonality1",0,0.04,18
-0.0686162655966585,-0.065725310875369,1,500,"sesonality1",0,0.04,18
-0.0781603304045535,-0.0747844268430586,1,500,"sesonality1",0,0.04,18
-0.0733130632792719,-0.0687670699159121,1,500,"sesonality1",0,0.04,18
-0.0444882166806327,-0.0488369059530883,1,500,"sesonality1",0,0.04,18
-0.0470457077997309,-0.0475720904121607,1,500,"sesonality1",0,0.04,18
-0.0763864997549867,-0.073692708886901,1,500,"sesonality1",0,0.04,18
0.0724944319368175,0.240855016328547,1,5,"sesonality1",0,0.5,7
0.328754804591689,0.364195418674934,1,5,"sesonality1",0,0.5,7
0.2917940644005,0.313871592712836,1,5,"sesonality1",0,0.5,7
0.293318713322717,0.281317245336615,1,5,"sesonality1",0,0.5,7
0.280630505436185,0.269064207548317,1,5,"sesonality1",0,0.5,7
0.276468480071804,0.216392211805342,1,5,"sesonality1",0,0.5,7
0.231078047900875,0.250957712553634,1,5,"sesonality1",0,0.5,7
0.319662806584795,0.28786638905159,1,5,"sesonality1",0,0.5,7
0.321670620754953,0.320620976167894,1,5,"sesonality1",0,0.5,7
0.314274823374609,0.31459198658581,1,5,"sesonality1",0,0.5,7
0.167384837760575,0.252517381940708,1,5,"sesonality1",0,0.5,7
0.375391054704323,0.364518539310062,1,5,"sesonality1",0,0.5,7
0.292774577849395,0.285037610714708,1,5,"sesonality1",0,0.5,7
0.294295267049885,0.296904013450562,1,5,"sesonality1",0,0.5,7
0.24660930836187,0.25173799965411,1,5,"sesonality1",0,0.5,7
0.323403137002816,0.336327169811329,1,5,"sesonality1",0,0.5,7
0.273947650384049,0.287524705817153,1,5,"sesonality1",0,0.5,7
0.158569357448086,0.264742963056973,1,5,"sesonality1",0,0.5,7
0.331486266186888,0.357330026845788,1,5,"sesonality1",0,0.5,7
0.253850411914813,0.242659832781423,1,5,"sesonality1",0,0.5,7
0.302689547744603,0.304007147906667,1,5,"sesonality1",0,0.5,7
0.245440196126185,0.239985611502678,1,5,"sesonality1",0,0.5,7
0.253190454453667,0.248227238897199,1,5,"sesonality1",0,0.5,7
0.288644940044973,0.280735388567054,1,5,"sesonality1",0,0.5,7
0.145718759196875,0.151684552470538,1,5,"sesonality1",0,0.5,7
0.158561456046438,0.253806986790243,1,5,"sesonality1",0,0.5,7
0.236147727978863,0.28609408938314,1,5,"sesonality1",0,0.5,7
0.320063473646303,0.335120872652475,1,5,"sesonality1",0,0.5,7
0.309479127612025,0.30421630726487,1,5,"sesonality1",0,0.5,7
0.294019285341921,0.294927612111556,1,5,"sesonality1",0,0.5,7
0.285054072233442,0.304922520037423,1,10,"sesonality1",0,0.5,7
0.252238218955884,0.248372185088297,1,10,"sesonality1",0,0.5,7
0.284706842328206,0.272479795520557,1,10,"sesonality1",0,0.5,7
0.285326925433951,0.277443825143741,1,10,"sesonality1",0,0.5,7
0.256703565318203,0.257904590141064,1,10,"sesonality1",0,0.5,7
0.251034153027687,0.193794700196388,1,10,"sesonality1",0,0.5,7
0.332855485823299,0.329724068301259,1,10,"sesonality1",0,0.5,7
0.28948871302049,0.27990223173384,1,10,"sesonality1",0,0.5,7
0.238970670049744,0.181505722803226,1,10,"sesonality1",0,0.5,7
0.242618966712948,0.25347902548115,1,10,"sesonality1",0,0.5,7
0.257327656165382,0.262033640455886,1,10,"sesonality1",0,0.5,7
0.304705173336472,0.295179522431236,1,10,"sesonality1",0,0.5,7
0.260118564124771,0.247583787510432,1,10,"sesonality1",0,0.5,7
0.240508271899656,0.19709469982602,1,10,"sesonality1",0,0.5,7
0.159608641998852,0.159053195616817,1,10,"sesonality1",0,0.5,7
0.201328889148101,0.198140867977025,1,10,"sesonality1",0,0.5,7
0.255420611559168,0.248089014098711,1,10,"sesonality1",0,0.5,7
0.222519791645596,0.235146778337986,1,10,"sesonality1",0,0.5,7
0.324401906004522,0.320536435561206,1,10,"sesonality1",0,0.5,7
0.298081053381541,0.325175500524785,1,10,"sesonality1",0,0.5,7
0.271856765016196,0.266847350150932,1,10,"sesonality1",0,0.5,7
0.238064390215119,0.225742026054725,1,10,"sesonality1",0,0.5,7
0.243733358312731,0.241878221750304,1,10,"sesonality1",0,0.5,7
0.210927749228931,0.219025759620424,1,10,"sesonality1",0,0.5,7
0.265569132451878,0.260340725474446,1,10,"sesonality1",0,0.5,7
0.268243585399203,0.253454535532882,1,10,"sesonality1",0,0.5,7
0.200034925114683,0.184887272405491,1,10,"sesonality1",0,0.5,7
0.253916434180036,0.243998444246268,1,10,"sesonality1",0,0.5,7
0.331614497747527,0.303240097634398,1,10,"sesonality1",0,0.5,7
0.233848760603065,0.234459521057544,1,10,"sesonality1",0,0.5,7
0.233994388354662,0.228862250635556,1,500,"sesonality1",0,0.5,7
0.122379503476788,0.152248009695133,1,500,"sesonality1",0,0.5,7
0.210407650690591,0.207716507396707,1,500,"sesonality1",0,0.5,7
0.226039581490926,0.224795327894801,1,500,"sesonality1",0,0.5,7
0.158978711283528,0.163761395751093,1,500,"sesonality1",0,0.5,7
0.152136512806708,0.161973098088238,1,500,"sesonality1",0,0.5,7
0.161920648385203,0.13876972222209,1,500,"sesonality1",0,0.5,7
0.181701208852922,0.172740295925564,1,500,"sesonality1",0,0.5,7
0.162079197309119,0.155793044646121,1,500,"sesonality1",0,0.5,7
0.0888137948776613,0.198753181795221,1,500,"sesonality1",0,0.5,7
0.139210590927816,0.140152894755812,1,500,"sesonality1",0,0.5,7
0.18165472621455,0.200756514805234,1,500,"sesonality1",0,0.5,7
0.164821679427229,0.191749944290479,1,500,"sesonality1",0,0.5,7
0.140891067494872,0.150867848489095,1,500,"sesonality1",0,0.5,7
-0.00710168844644196,0.0232684028822803,1,500,"sesonality1",0,0.5,7
0.0787767018220026,0.10910351301324,1,500,"sesonality1",0,0.5,7
0.244722938294825,0.270322928048459,1,500,"sesonality1",0,0.5,7
0.165159152127145,0.164386955401726,1,500,"sesonality1",0,0.5,7
0.0752677905123454,0.173629256733,1,500,"sesonality1",0,0.5,7
0.175930869130006,0.175941658662037,1,500,"sesonality1",0,0.5,7
0.214273484462293,0.248317759539346,1,500,"sesonality1",0,0.5,7
0.136493895893546,0.137085952781204,1,500,"sesonality1",0,0.5,7
0.155822042580451,0.210891038284955,1,500,"sesonality1",0,0.5,7
0.147570448404365,0.129676060778192,1,500,"sesonality1",0,0.5,7
0.204731271376465,0.180701575643465,1,500,"sesonality1",0,0.5,7
0.161559494889088,0.152369093544285,1,500,"sesonality1",0,0.5,7
0.149468983129883,0.139742833190284,1,500,"sesonality1",0,0.5,7
0.171803911973539,0.170573114165346,1,500,"sesonality1",0,0.5,7
0.150295496428707,0.149991743563757,1,500,"sesonality1",0,0.5,7
0.187601085805314,0.187817809129681,1,500,"sesonality1",0,0.5,7
0.420130420961285,0.397742167959665,1,5,"sesonality1",0,0.5,18
0.393715010557702,0.420936577442935,1,5,"sesonality1",0,0.5,18
0.305278718124647,0.228931215843973,1,5,"sesonality1",0,0.5,18
0.348954968870058,0.347426776731517,1,5,"sesonality1",0,0.5,18
0.243848235719836,0.239297149846065,1,5,"sesonality1",0,0.5,18
0.327350714961158,0.328208601217405,1,5,"sesonality1",0,0.5,18
0.251833696051515,0.249218805407968,1,5,"sesonality1",0,0.5,18
0.30333941086625,0.30188565679146,1,5,"sesonality1",0,0.5,18
0.367107715240062,0.370771203314833,1,5,"sesonality1",0,0.5,18
0.151857520219728,0.173475287611003,1,5,"sesonality1",0,0.5,18
0.178992772359261,0.195094961363282,1,5,"sesonality1",0,0.5,18
0.364018296737575,0.353846185298218,1,5,"sesonality1",0,0.5,18
0.256251644128343,0.260856937283824,1,5,"sesonality1",0,0.5,18
0.315811497813491,0.310446968899419,1,5,"sesonality1",0,0.5,18
0.355775745816737,0.366915100449765,1,5,"sesonality1",0,0.5,18
0.346557591547657,0.3372532039741,1,5,"sesonality1",0,0.5,18
0.33179797662078,0.319589593632677,1,5,"sesonality1",0,0.5,18
0.365127867196491,0.376530801984697,1,5,"sesonality1",0,0.5,18
0.392605356049521,0.364681095089515,1,5,"sesonality1",0,0.5,18
0.263691490997001,0.279528923954305,1,5,"sesonality1",0,0.5,18
0.348413844058033,0.321497295235231,1,5,"sesonality1",0,0.5,18
0.168674869993735,0.203343542977903,1,5,"sesonality1",0,0.5,18
0.331095063138276,0.343841562584389,1,5,"sesonality1",0,0.5,18
0.340419600455479,0.305323837519472,1,5,"sesonality1",0,0.5,18
0.364113998730714,0.330986493172793,1,5,"sesonality1",0,0.5,18
0.227045462307691,0.199981343559143,1,5,"sesonality1",0,0.5,18
0.266136578433718,0.293297954640384,1,5,"sesonality1",0,0.5,18
0.357039070582545,0.356545313722566,1,5,"sesonality1",0,0.5,18
0.282793878069047,0.282380928539382,1,5,"sesonality1",0,0.5,18
0.0760811714488224,0.0876149488683301,1,5,"sesonality1",0,0.5,18
0.30489888359805,0.299712501025756,1,10,"sesonality1",0,0.5,18
0.314309390749121,0.328035562157388,1,10,"sesonality1",0,0.5,18
0.271030983590781,0.253418484670329,1,10,"sesonality1",0,0.5,18
0.370998168538477,0.340380001701957,1,10,"sesonality1",0,0.5,18
0.242176406144684,0.234665651587906,1,10,"sesonality1",0,0.5,18
0.333887835580422,0.320861970037775,1,10,"sesonality1",0,0.5,18
0.336422038899381,0.372629298611052,1,10,"sesonality1",0,0.5,18
0.221487883842755,0.229527566895685,1,10,"sesonality1",0,0.5,18
0.295709987359956,0.294684139563998,1,10,"sesonality1",0,0.5,18
0.318894324913973,0.341764952954414,1,10,"sesonality1",0,0.5,18
0.209833890411745,0.198670079808259,1,10,"sesonality1",0,0.5,18
0.152886988184573,0.161236828421371,1,10,"sesonality1",0,0.5,18
0.243656347763596,0.232222152265336,1,10,"sesonality1",0,0.5,18
0.293112157169018,0.281128549353702,1,10,"sesonality1",0,0.5,18
0.124791456389905,0.144790998783549,1,10,"sesonality1",0,0.5,18
0.328547562684265,0.307761721703278,1,10,"sesonality1",0,0.5,18
0.17252156321033,0.174338672355876,1,10,"sesonality1",0,0.5,18
0.224432390956604,0.210985048309471,1,10,"sesonality1",0,0.5,18
0.324075054290785,0.354870340242853,1,10,"sesonality1",0,0.5,18
0.271223053523497,0.30361177770849,1,10,"sesonality1",0,0.5,18
0.268539262293888,0.254196923484756,1,10,"sesonality1",0,0.5,18
0.301669326830325,0.260279845234372,1,10,"sesonality1",0,0.5,18
0.305925079230879,0.309489978219566,1,10,"sesonality1",0,0.5,18
0.238780592865857,0.241204252253615,1,10,"sesonality1",0,0.5,18
0.234664260079984,0.23188326333706,1,10,"sesonality1",0,0.5,18
0.301787329741618,0.320079179670881,1,10,"sesonality1",0,0.5,18
0.296264004218673,0.286429298145253,1,10,"sesonality1",0,0.5,18
0.270210592813475,0.255368435431319,1,10,"sesonality1",0,0.5,18
0.228602737633702,0.236020159460701,1,10,"sesonality1",0,0.5,18
0.0404243753879931,0.0731608303866171,1,10,"sesonality1",0,0.5,18
0.301772585973169,0.312742158288142,1,500,"sesonality1",0,0.5,18
0.187109615171477,0.191656915053875,1,500,"sesonality1",0,0.5,18
0.225688773749108,0.260599315506331,1,500,"sesonality1",0,0.5,18
0.208793006041937,0.202818703621988,1,500,"sesonality1",0,0.5,18
0.169726183002645,0.166355335363992,1,500,"sesonality1",0,0.5,18
0.243985547046897,0.197471645382648,1,500,"sesonality1",0,0.5,18
0.206986925621814,0.246749699627601,1,500,"sesonality1",0,0.5,18
0.231537509998809,0.218655815375023,1,500,"sesonality1",0,0.5,18
0.0900006546464084,0.0885498524053385,1,500,"sesonality1",0,0.5,18
0.179866942055944,0.170601114905766,1,500,"sesonality1",0,0.5,18
0.0883977066295617,0.0945282572350345,1,500,"sesonality1",0,0.5,18
0.211658707397928,0.211011197634623,1,500,"sesonality1",0,0.5,18
0.173895366967673,0.149337479753311,1,500,"sesonality1",0,0.5,18
0.154385019100474,0.135983802206838,1,500,"sesonality1",0,0.5,18
0.163200290941968,0.178339564597776,1,500,"sesonality1",0,0.5,18
0.295033410219126,0.30020683002231,1,500,"sesonality1",0,0.5,18
0.188314715138805,0.184436829798845,1,500,"sesonality1",0,0.5,18
0.179597538561589,0.174599159989594,1,500,"sesonality1",0,0.5,18
0.174346076793018,0.177659502086135,1,500,"sesonality1",0,0.5,18
0.3005755487083,0.302363136309442,1,500,"sesonality1",0,0.5,18
0.217681224123895,0.204702724837582,1,500,"sesonality1",0,0.5,18
0.238758032002273,0.241485894421046,1,500,"sesonality1",0,0.5,18
0.0930656331780927,0.107765008373257,1,500,"sesonality1",0,0.5,18
0.245810145159217,0.245302292422631,1,500,"sesonality1",0,0.5,18
0.188973774310002,0.183642156336321,1,500,"sesonality1",0,0.5,18
0.201060039626598,0.185701230512516,1,500,"sesonality1",0,0.5,18
0.232085070482994,0.227850452914313,1,500,"sesonality1",0,0.5,18
0.187456212354006,0.18599854039042,1,500,"sesonality1",0,0.5,18
-0.0162269824985796,0.00139936204086316,1,500,"sesonality1",0,0.5,18
0.182797690977695,0.176864649458222,1,500,"sesonality1",0,0.5,18
-0.0108631251022454,-0.00733814239325895,1,5,"sesonality1",1,0.04,7
0.0181993238020693,0.0201678644434777,1,5,"sesonality1",1,0.04,7
-0.0020848947436437,-0.00173260611974334,1,5,"sesonality1",1,0.04,7
0.0174675880281153,0.0204785491127901,1,5,"sesonality1",1,0.04,7
0.0126174607706788,0.0134432845550729,1,5,"sesonality1",1,0.04,7
-0.0232681584363837,-0.0170299394807209,1,5,"sesonality1",1,0.04,7
-0.056509448561216,-0.0557265060072493,1,5,"sesonality1",1,0.04,7
0.0161325682033753,0.0117019774397162,1,5,"sesonality1",1,0.04,7
-0.0176488425061531,-0.0106053808227883,1,5,"sesonality1",1,0.04,7
6.16966753378081e-05,0.000321487111704079,1,5,"sesonality1",1,0.04,7
-0.012520451412552,-0.00669590954335256,1,5,"sesonality1",1,0.04,7
-0.0459173267859325,-0.0389663589785619,1,5,"sesonality1",1,0.04,7
-0.020083919060897,-0.0218520791245703,1,5,"sesonality1",1,0.04,7
-0.0164654651858527,-0.00657336209105195,1,5,"sesonality1",1,0.04,7
-0.0158451377931212,-0.015050283036824,1,5,"sesonality1",1,0.04,7
-0.0419730789520671,-0.0383942440025795,1,5,"sesonality1",1,0.04,7
-0.0266885976793967,-0.0249139637596118,1,5,"sesonality1",1,0.04,7
