"Setting","Factor","First","Effect","MAX","MIN","EIR","Resistance_level","Treatment_access","Dosage","Seasonality","sum_first"
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_7_Dosage_4","IC50_S",0.00272140990387053,"Total",0.00275675479789504,0.0026852162160559,500,7,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_7_Dosage_4","half_life",0.0495089875955622,"Total",0.0499501302123859,0.049068498790538,500,7,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_7_Dosage_4","MKR",0.00124610644827996,"Total",0.00126253645014413,0.00122944069644995,500,7,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_7_Dosage_4","Diagnostic",0.00256349254185703,"Total",0.0025953477742454,0.00253167833564994,500,7,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","Fitness",0.997358810440502,"First",0.996019078974792,0.995945354857926,5,18,0.04,4,"sesonality1",0.998619971516034
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","IC50_S",0.00027692020293552,"First",0.00619868781119046,-0.00568704373340217,5,18,0.04,4,"sesonality1",0.998619971516034
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","half_life",0.00186280648773368,"First",0.00774250820844549,-0.00413252662506174,5,18,0.04,4,"sesonality1",0.998619971516034
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","MKR",0.000268829474467895,"First",0.00615577663028883,-0.00573421046717018,5,18,0.04,4,"sesonality1",0.998619971516034
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0.000232633394361012,"First",0.00614607192343511,-0.00570325632228519,5,18,0.04,4,"sesonality1",0.998619971516034
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","Fitness",0.996668543915256,"Total",1.00263228293908,0.990761622350042,5,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","IC50_S",0.000720474641984834,"Total",0.000728688987279752,0.000712375974173233,5,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","half_life",0.00246828033739971,"Total",0.00249518276725689,0.00244107961511866,5,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","MKR",0.0010848108358041,"Total",0.00109663747174872,0.00107280652330686,5,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0.000649782642433556,"Total",0.000657758836886181,0.000641646713205699,5,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","Fitness",1,"First",0.99788893032834,0.997849875548137,10,18,0.04,4,"sesonality1",0.997869407149136
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","IC50_S",0,"First",0.00482173496670041,-0.00720165360354983,10,18,0.04,4,"sesonality1",0.997869407149136
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","half_life",0,"First",0.00563946826344019,-0.00637412236132537,10,18,0.04,4,"sesonality1",0.997869407149136
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","MKR",0,"First",0.00476346439578592,-0.0073148414654799,10,18,0.04,4,"sesonality1",0.997869407149136
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0,"First",0.0048517415266344,-0.00724150525357398,10,18,0.04,4,"sesonality1",0.997869407149136
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","Fitness",0.999962671058911,"Total",1.00594585818621,0.993857206987383,10,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","IC50_S",0.000504234467584929,"Total",0.000509746046969273,0.000498679421815327,10,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","half_life",0.00138350121347278,"Total",0.00139933181810077,0.00136748851081667,10,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","MKR",0.000384152606420297,"Total",0.000388779257511334,0.000379461501862218,10,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0.000447872303909691,"Total",0.000453054232187167,0.000442752086971984,10,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","Fitness",0.989509681739036,"First",0.996175532547695,0.996113841250298,500,18,0.04,4,"sesonality1",1.00670537668898
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","IC50_S",0.00190270908665576,"First",0.00778509240155068,-0.00412905431824219,500,18,0.04,4,"sesonality1",1.00670537668898
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","half_life",0.0047401688779668,"First",0.0106777587357465,-0.00122555594171708,500,18,0.04,4,"sesonality1",1.00670537668898
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","MKR",0.00188467770825004,"First",0.0077663394318981,-0.0041102454563564,500,18,0.04,4,"sesonality1",1.00670537668898
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0.00196276258809184,"First",0.00786599406395044,-0.00404100681402521,500,18,0.04,4,"sesonality1",1.00670537668898
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","Fitness",0.994769712364973,"Total",1.00076270599016,0.98886979897888,500,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","IC50_S",0.000464419052762895,"Total",0.000469652172698014,0.000459011551900101,500,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","half_life",0.00309461620144571,"Total",0.00312026239495881,0.00306923077229284,500,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","MKR",0.000436110104736225,"Total",0.000440545930224996,0.000431649267795021,500,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_18_Dosage_4","Diagnostic",0.000400433572141763,"Total",0.000405364377310023,0.000395344712104787,500,18,0.04,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","Fitness",0.0248751174215063,"First",0.03144227340621,0.0184560638894811,5,7,0.5,4,"sesonality1",1.00247549863488
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.011768233890582,"First",0.0183690895345962,0.00520417853984934,5,7,0.5,4,"sesonality1",1.00247549863488
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","half_life",0.951597237286776,"First",0.954432059196825,0.953470864163777,5,7,0.5,4,"sesonality1",1.00247549863488
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","MKR",0.00716098811774593,"First",0.0136804163328305,0.000656245545133495,5,7,0.5,4,"sesonality1",1.00247549863488
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0.00459842328339018,"First",0.0111444323783795,-0.00193075288516014,5,7,0.5,4,"sesonality1",1.00247549863488
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","Fitness",0.0235353218047428,"Total",0.023745352151841,0.0233135883854214,5,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.0165433280611447,"Total",0.0167847461765505,0.0163018744811349,5,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","half_life",0.963438622611661,"Total",0.969888818165245,0.95694942710949,5,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","MKR",0.00606899289208198,"Total",0.00615382054580054,0.00598531523899442,5,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0.00283214762808968,"Total",0.00286742001209101,0.0027964648313265,5,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","Fitness",0.0409499046669178,"First",0.0469011533894971,0.033531779689967,10,7,0.5,4,"sesonality1",0.981840840665076
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.00689077496124268,"First",0.0135792483327717,-4.68109445691551e-05,10,7,0.5,4,"sesonality1",0.981840840665076
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","half_life",0.951137278817802,"First",0.934527792890917,0.933213274459444,10,7,0.5,4,"sesonality1",0.981840840665076
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","MKR",0.00102204155403771,"First",0.00780354213933715,-0.00578568955181466,10,7,0.5,4,"sesonality1",0.981840840665076
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0,"First",0.00587305506267517,-0.0078598711235581,10,7,0.5,4,"sesonality1",0.981840840665076
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","Fitness",0.0426110806008573,"Total",0.0429972169029972,0.042227506333156,10,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.0174435458377645,"Total",0.0176760500161484,0.0172082991730978,10,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","half_life",0.947199710802664,"Total",0.953923040762857,0.940560746675036,10,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","MKR",0.0052386100637508,"Total",0.00531207308513415,0.00516311488828364,10,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0.00442973726003568,"Total",0.00448989500211153,0.00436928931989156,10,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","Fitness",0.119194466440746,"First",0.125850345683872,0.11203706501245,500,7,0.5,4,"sesonality1",0.997628091291728
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.0126526595628234,"First",0.0200227338269392,0.00531581735143377,500,7,0.5,4,"sesonality1",0.997628091291728
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","half_life",0.860409079260819,"First",0.859769290460639,0.857012028306899,500,7,0.5,4,"sesonality1",0.997628091291728
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","MKR",0.00474273556624323,"First",0.0121339234440998,-0.00252726243017843,500,7,0.5,4,"sesonality1",0.997628091291728
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0.00300105916936833,"First",0.0103531496711746,-0.0042144779323389,500,7,0.5,4,"sesonality1",0.997628091291728
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","Fitness",0.117771044651001,"Total",0.118808508718804,0.116693046798635,500,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","IC50_S",0.020293737765518,"Total",0.0205799250322784,0.0200037183655935,500,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","half_life",0.870161117263272,"Total",0.87701234205029,0.863348548055821,500,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","MKR",0.00479995950693109,"Total",0.0048686980822058,0.00473111845987933,500,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_7_Dosage_4","Diagnostic",0.000386343376408291,"Total",0.000392682091539538,0.000379768719938863,500,7,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","Fitness",0.523314460308608,"First",0.519954207692203,0.512072272383082,5,18,0.5,4,"sesonality1",0.986066264333669
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.00912778801892105,"First",0.0158447898705343,0.00227125089040677,5,18,0.5,4,"sesonality1",0.986066264333669
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","half_life",0.4558464836249,"First",0.454011114799818,0.444953228049358,5,18,0.5,4,"sesonality1",0.986066264333669
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","MKR",0.0089887157589374,"First",0.0156207176809343,0.0020314384811781,5,18,0.5,4,"sesonality1",0.986066264333669
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0.00272255228863346,"First",0.00955134030699088,-0.00416496688640625,5,18,0.5,4,"sesonality1",0.986066264333669
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","Fitness",0.519933940737833,"Total",0.524152266118576,0.515753658450994,5,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.0122545426227297,"Total",0.0123903745580054,0.0121142512150946,5,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","half_life",0.457773824420543,"Total",0.461543438772503,0.454021372986546,5,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","MKR",0.0173082467668745,"Total",0.017490990477387,0.0171180208915066,5,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0.00839619007637177,"Total",0.00851499580999525,0.00827960746402982,5,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","Fitness",0.630566496094033,"First",0.614974300228582,0.608473891303136,10,18,0.5,4,"sesonality1",0.970110105809262
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.00367003650123956,"First",0.0102675974787975,-0.00337347960431181,10,18,0.5,4,"sesonality1",0.970110105809262
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","half_life",0.36374563074441,"First",0.357970118361518,0.347871704734994,10,18,0.5,4,"sesonality1",0.970110105809262
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","MKR",0.00201783666031776,"First",0.00869783074783811,-0.00491565692296856,10,18,0.5,4,"sesonality1",0.970110105809262
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0,"First",0.00459419637184145,-0.00907086371442564,10,18,0.5,4,"sesonality1",0.970110105809262
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","Fitness",0.620209918389746,"Total",0.625075922746092,0.61524896678347,10,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.0121690850278759,"Total",0.0123067808442835,0.0120268604911233,10,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","half_life",0.3679518100375,"Total",0.37110166112696,0.364793135934808,10,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","MKR",0.0132015567958931,"Total",0.0133444223691952,0.0130581209101799,10,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0.00495830205470951,"Total",0.00501430723919766,0.00490141157176074,10,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","Fitness",0.646991023737572,"First",0.652811839768936,0.64718373818473,500,18,0.5,4,"sesonality1",1.00459148365395
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.0109678483109777,"First",0.0177449374881972,0.00455747247102477,500,18,0.5,4,"sesonality1",1.00459148365395
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","half_life",0.325907191986534,"First",0.332561008275871,0.322391959596742,500,18,0.5,4,"sesonality1",1.00459148365395
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","MKR",0.00975103862814902,"First",0.0164572143930966,0.003305411071904,500,18,0.5,4,"sesonality1",1.00459148365395
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0.00638289733676808,"First",0.0130766256632221,-0.00015966622198242,500,18,0.5,4,"sesonality1",1.00459148365395
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","Fitness",0.651250410121012,"Total",0.656108279415437,0.646239914473748,500,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","IC50_S",0.00987285583875532,"Total",0.00997842813503404,0.00976412881865486,500,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","half_life",0.332370261741983,"Total",0.335076409075615,0.329618039935293,500,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","MKR",0.0114708607812112,"Total",0.0115998001817371,0.0113428617401119,500,18,0.5,4,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_18_Dosage_4","Diagnostic",0.00870457772246574,"Total",0.00882019602576994,0.00858903612946488,500,18,0.5,4,"sesonality1",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","Fitness",0.885070095729076,"First",0.877269807268705,0.875255853766187,5,7,0.04,0,"sesonality2",0.990047560986961
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","IC50_S",0.000418281671369818,"First",0.00666066007269319,-0.00596708014836608,5,7,0.04,0,"sesonality2",0.990047560986961
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","half_life",0.108766427276956,"First",0.113633192482009,0.101707371441639,5,7,0.04,0,"sesonality2",0.990047560986961
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","MKR",0.00574519532259799,"First",0.0119417729310509,-0.000567819050888657,5,7,0.04,0,"sesonality2",0.990047560986961
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0,"First",0.00481160376603096,-0.00768735047734076,5,7,0.04,0,"sesonality2",0.990047560986961
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","Fitness",0.875693495348411,"Total",0.881580829086872,0.869826764590647,5,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","IC50_S",0.00543828662210064,"Total",0.00549149602570138,0.00538422589825246,5,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","half_life",0.111873220998934,"Total",0.112796524943806,0.110944049166444,5,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","MKR",0.0118561053050684,"Total",0.0119957407706872,0.011717399732475,5,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0.00231267354117292,"Total",0.00233852220547894,0.00228630771263026,5,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","Fitness",0.919772991001012,"First",0.914225828170035,0.912855144464614,10,7,0.04,0,"sesonality2",0.993223941346754
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","IC50_S",0.00340999982840632,"First",0.00965667988220619,-0.00283515710599822,10,7,0.04,0,"sesonality2",0.993223941346754
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","half_life",0.0702952028981548,"First",0.0757134597851366,0.0638619732420803,10,7,0.04,0,"sesonality2",0.993223941346754
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","MKR",0.00555290650235282,"First",0.0116883280585421,-0.000740570062489735,10,7,0.04,0,"sesonality2",0.993223941346754
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0.000968899770073647,"First",0.00714207154998868,-0.00525484715155104,10,7,0.04,0,"sesonality2",0.993223941346754
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","Fitness",0.91730486954152,"Total",0.923303461199194,0.911461485195076,10,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","IC50_S",0.00620191726309118,"Total",0.00626611408365125,0.00613940982562956,10,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","half_life",0.074375901560798,"Total",0.0750002556853271,0.0737468127022981,10,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","MKR",0.00840021155913637,"Total",0.0084923938802194,0.00830703141269896,10,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0.00204907234466708,"Total",0.00207020854971785,0.0020275238203481,10,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","Fitness",0.940254620582691,"First",0.930914965124761,0.929859282973379,500,7,0.04,0,"sesonality2",0.989498060510777
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","IC50_S",0,"First",0.00374664151103819,-0.00851999925361113,500,7,0.04,0,"sesonality2",0.989498060510777
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","half_life",0.0597453794173084,"First",0.0651826819956586,0.0532693465531166,500,7,0.04,0,"sesonality2",0.989498060510777
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","MKR",0,"First",0.00506457359948991,-0.00717500601497987,500,7,0.04,0,"sesonality2",0.989498060510777
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0,"First",0.00308564364657675,-0.0090794748555901,500,7,0.04,0,"sesonality2",0.989498060510777
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","Fitness",0.934889551338942,"Total",0.940750363335568,0.928871717566355,500,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","IC50_S",0.00246136028680623,"Total",0.00248814588872072,0.00243476415527827,500,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","half_life",0.0651079143205969,"Total",0.0656251968368983,0.0645882241015811,500,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","MKR",0.00354860267928769,"Total",0.00358589856698441,0.00351209279238307,500,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_7_Dosage_0","Diagnostic",0.000858651379196119,"Total",0.000869141646962053,0.00084822270834447,500,7,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","Fitness",0.977178484333086,"First",0.980792786679546,0.980462794779981,5,18,0.04,0,"sesonality2",1.00353119980838
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","IC50_S",0.00462142916428176,"First",0.0106419907188499,-0.00132435907016379,5,18,0.04,0,"sesonality2",1.00353119980838
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","half_life",0.00799213646478241,"First",0.0140067999427663,0.00207371079600738,5,18,0.04,0,"sesonality2",1.00353119980838
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","MKR",0.00485066050050185,"First",0.0108796600757816,-0.00104032367138431,5,18,0.04,0,"sesonality2",1.00353119980838
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","Diagnostic",0.00535728953734761,"First",0.0115171171161611,-0.000694239081128077,5,18,0.04,0,"sesonality2",1.00353119980838
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","Fitness",0.986969696312341,"Total",0.992870418182125,0.980955135741777,5,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","IC50_S",0.00502483553709975,"Total",0.0050866898635403,0.00496194906417295,5,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","half_life",0.00688649702453754,"Total",0.00695680497007057,0.00681309335016718,5,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","MKR",0.00304918592829214,"Total",0.00308518891454089,0.00301342985383095,5,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_18_Dosage_0","Diagnostic",0.013425878576857,"Total",0.0135588288257168,0.0132928892983977,5,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","Fitness",0.974426443971179,"First",0.993151765858234,0.993028309389463,10,18,0.04,0,"sesonality2",1.01915335039349
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","IC50_S",0.00579970676777216,"First",0.0118893580663095,-4.52959030231709e-06,10,18,0.04,0,"sesonality2",1.01915335039349
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","half_life",0.00781153745350049,"First",0.013974429917117,0.00199859731032917,10,18,0.04,0,"sesonality2",1.01915335039349
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","MKR",0.00604828444262036,"First",0.0121651564700341,0.000255428744798343,10,18,0.04,0,"sesonality2",1.01915335039349
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","Diagnostic",0.00591402736492783,"First",0.0120642263233816,5.32003258833201e-05,10,18,0.04,0,"sesonality2",1.01915335039349
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","Fitness",0.989712806089211,"Total",0.99566240152487,0.983713081918516,10,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","IC50_S",0.00152356237389065,"Total",0.00154225907121152,0.00150458591599461,10,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","half_life",0.0033968311709761,"Total",0.00342853955079428,0.00336487439379752,10,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","MKR",0.00102649264568271,"Total",0.00103594241439966,0.00101672700503494,10,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_18_Dosage_0","Diagnostic",0.00257732009097731,"Total",0.0026062418469372,0.00254909947456253,10,18,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_18_Dosage_0","Fitness",0.998906782469808,"First",0.995476837670452,0.995392039154286,500,18,0.04,0,"sesonality2",0.996523824423003
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_18_Dosage_0","IC50_S",0,"First",0.00437343416139463,-0.00775619656989902,500,18,0.04,0,"sesonality2",0.996523824423003
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_18_Dosage_0","half_life",0.00109321753019169,"First",0.00710329970641957,-0.00498783180195913,500,18,0.04,0,"sesonality2",0.996523824423003
