"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality","drug"
-0.0290671390740225,-0.0103094069439654,0.00844136081348252,28,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0292345294092658,-0.0106783470446701,0.00791824747491642,29,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0290512973647216,-0.0103443194864654,0.00853169325822594,30,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0299446782875388,-0.0113517295018442,0.00759670332240157,31,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289923408681946,-0.0111680028034504,0.00822404350980463,32,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.028752907932239,-0.0102558192071552,0.00840880491556098,33,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0293977987745737,-0.0116545288196241,0.00742281624571797,34,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0291483538066192,-0.0106387078025968,0.0080652070846361,35,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0290519853351573,-0.0111612997938678,0.00733023796363309,36,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0290710248870942,-0.0111794752561349,0.00690377461521446,37,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0284157393299502,-0.0105762395666664,0.00766059739328755,38,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0286895595355409,-0.0120731799672291,0.00630119293244108,39,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"half_life_short",5,7,0.04,0,"sesonality1","A+B"
-0.0284911536333279,-0.010374066995529,0.00872974961281697,1,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.029065707445668,-0.0109281841884226,0.00838572481003626,2,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0282266509613651,-0.0105537202044887,0.00875332288974865,3,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0284992502230068,-0.0107103251977252,0.00901142929865897,4,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0276069651364613,-0.0101058036876339,0.00851897847625811,5,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287388373973992,-0.00975465044666843,0.00908079333761209,6,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0285228794048261,-0.00997086088128667,0.00880167759026319,7,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0295125720950868,-0.0108684248137705,0.00834102493765597,8,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0292617419844589,-0.0108596534070558,0.00828526072414276,9,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0292666820724246,-0.0109286654472059,0.0087061071374748,10,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0282963857430889,-0.00903739609976152,0.0102089744487382,11,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287943120144459,-0.0101433225164381,0.00934018729306282,12,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289070475385866,-0.00960333042186353,0.00982752704831149,13,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0288122791250254,-0.0103961123531849,0.00853612656269267,14,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289526422262066,-0.0103845294209787,0.00923701701096466,15,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289829205314676,-0.0107429851125076,0.00762533726902613,16,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0283519454425737,-0.00963497257167704,0.00919552827300647,17,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287869033038364,-0.010060608947446,0.00898567280492153,18,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0284647500687366,-0.00973259575253861,0.00982831726030844,19,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289199357510776,-0.0108276560567309,0.0082751138308018,20,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0288410836144593,-0.0102434290566597,0.00910728022869767,21,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.027750834818775,-0.00937804551546328,0.00939472629537187,22,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0289000672638634,-0.0105007448239704,0.00863845801953439,23,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0293097279040342,-0.0112753545981868,0.00832412470143512,24,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0291526850466118,-0.0103146433111758,0.00862685332761466,25,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0291236789498071,-0.010659919665768,0.00784735564312746,26,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0294286648749499,-0.010751320653357,0.00867347632679671,27,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0278044622897815,-0.0104560636847426,0.00886517150089694,28,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287229209544278,-0.0102759287818949,0.00818005301614804,29,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0279940161473764,-0.00834873697745824,0.00937823322166146,30,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287439297414231,-0.010724618144939,0.00832393472729311,31,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0283276099223867,-0.00977206343067565,0.00827737715654343,32,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287060694867703,-0.0106691749033881,0.00797912471845617,33,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0285500010271357,-0.0103277997315269,0.0084011404070857,34,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0281991627762343,-0.010087386111884,0.00860344566429669,35,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0276857268109304,-0.00981327449755275,0.00827862022148068,36,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0285350610086427,-0.0109607522272207,0.00794876953595645,37,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.027659246054098,-0.0103094034001064,0.00785564115375735,38,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0284021657054136,-0.0116040480289901,0.00724811430924656,39,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"MKR_short",5,7,0.04,0,"sesonality1","A+B"
-0.0287889550558829,-0.0101923276688508,0.00885567746232587,1,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0277840494801847,-0.00990542519773105,0.00892519876734848,2,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0278123622641624,-0.00970907549319285,0.00930261738852239,3,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0282415725555751,-0.00990441371258156,0.00952065604792312,4,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0279200409895474,-0.00948475295467167,0.00952617806403193,5,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0279854086223036,-0.00970607842147784,0.00941548155259034,6,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0277314005272009,-0.00884232153941176,0.010026452500374,7,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0270756192868674,-0.00902135735231347,0.0102211701945231,8,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.027449321373329,-0.00818591354810266,0.0107569882355608,9,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0272153160427877,-0.00890658623905529,0.00962343646497669,10,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0281781175534329,-0.00955213604492663,0.00988969163501214,11,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0278170472818137,-0.00899929583685562,0.00973339528715392,12,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0274796379886424,-0.00930517626190631,0.00935665273592971,13,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0279129326947273,-0.00964147447337545,0.00923093559786744,14,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0274770843229204,-0.00854909026559673,0.0103198947608599,15,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0280897350370079,-0.00977883291638401,0.00958849211307882,16,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.028815968749171,-0.0104195511725506,0.0095995184300871,17,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0281652953330094,-0.00971732555756791,0.00933268353888696,18,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0283681821977541,-0.00979563614588804,0.00910044146346101,19,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0285587137946522,-0.0100260186831751,0.00856962406464795,20,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0292960593743011,-0.0115036569103838,0.00824673133874253,21,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0287289190018311,-0.0112193784984106,0.00719437566528789,22,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0298401348793565,-0.0118939380948023,0.00753670419718044,23,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.029627249897058,-0.0118083970952343,0.00717969703128681,24,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0300514713428053,-0.0124307043580715,0.00703074996563758,25,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0304008610992206,-0.0124750248493129,0.004631177697845,26,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.031717185003044,-0.0145738900860625,0.00428632726081212,27,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0318189833168208,-0.0133865857076283,0.00514271596079485,28,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0325241856737715,-0.0149629012726202,0.00383142877084047,29,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0341437443091601,-0.0158329013371039,0.00263435613609741,30,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.035316298991463,-0.0182169130289882,0.000523471333419099,31,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0350574494719477,-0.0179297991635915,-0.000125078476199391,32,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0365608277797778,-0.0204178397576653,-0.00260095368757894,33,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0361984603037288,-0.0197006265739083,-0.00188520913532162,34,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0364885046582171,-0.0184748850240095,-0.00230352521897506,35,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0383809642638014,-0.021262356680983,-0.00468406390749616,36,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.038475460304154,-0.0228189012319648,-0.00650476148743368,37,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0406410022294607,-0.0239500514750125,-0.00571954104050675,38,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0422544556496101,-0.0231720416292671,-0.00742631557966083,39,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"C_max_IC50_long",5,7,0.04,0,"sesonality1","A+B"
-0.0599226929626294,-0.0581335786094743,-0.0561638776550872,1,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.05818389800637,-0.0563987690428962,-0.0544789645182809,2,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0563399551072841,-0.0545322353137608,-0.052607792346113,3,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0544254650159545,-0.0526818127084509,-0.0508108326254043,4,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0524775430380772,-0.0507124083114098,-0.0488938091881942,5,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0504410273768909,-0.048689606382383,-0.0468776468552885,6,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0483011170298739,-0.0465404202788611,-0.0447776369596627,7,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0462013679510064,-0.0444394271363271,-0.0426973959257582,8,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.04408442347014,-0.0423648497716137,-0.040682450820668,9,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0418745750599942,-0.0401205519433091,-0.0384706001943899,10,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.039710115824212,-0.0379867904834239,-0.0363227927517798,11,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0375279802736366,-0.0358283617618273,-0.0341581350311671,12,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0354438929774473,-0.0337356013764291,-0.0321043160605401,13,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0333115072589914,-0.031584073119724,-0.0300032601583822,14,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0311571509643131,-0.0294500838745114,-0.0278251472345901,15,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.02896881566867,-0.0272671925845407,-0.0256359986223731,16,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0268381125141529,-0.0251711617896972,-0.0235370545664547,17,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0248152573619574,-0.0230465696676449,-0.0213910602149548,18,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0225943048478161,-0.0207929171755229,-0.0191131324601282,19,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0204733375054774,-0.0186628798914731,-0.0169855403754789,20,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.018187922933728,-0.0163715852493705,-0.0147096922826007,21,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0158773826055468,-0.0140636848760059,-0.0123425677649196,22,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0136980026333074,-0.0117848046529438,-0.0100774003142275,23,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0115022901708836,-0.00953459398078079,-0.00778632958324967,24,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.00926212510248625,-0.00724419508820792,-0.00546306349665163,25,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.00713344729048842,-0.00503364008419402,-0.00321763601564352,26,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.00492206424440985,-0.00277539757268208,-0.000871747523167474,27,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.00264298402734704,-0.000521184940284903,0.00132491795593092,28,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.000560673512005536,0.00168667377617347,0.00365271117587283,29,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.00150734561859001,0.00385485715526101,0.00587079730320817,30,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.00362304904721157,0.00589299808473839,0.00790615866395037,31,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.00567109625781659,0.00802342756464666,0.0100383574030408,32,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.00747710815124632,0.00996198736217726,0.0120344512590048,33,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.00929818974128064,0.0118011589191927,0.0139275772329929,34,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.0112149498551757,0.0137021797511989,0.0158839959087585,35,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.0128343852905013,0.0153981355478622,0.0175922384414156,36,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.0141747910890897,0.0168905298918227,0.0191601171993992,37,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.0156011622086366,0.0182706895327303,0.0206723187352995,38,"Fitness",10,7,0.04,0,"sesonality1","A+B"
0.0168880955101454,0.0196404448786816,0.0220571376594987,39,"Fitness",10,7,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"Fitness",10,7,0.04,0,"sesonality1","A+B"
-0.0395922369508419,-0.0193668702295853,0.00131655718086854,1,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0394429124074023,-0.0192652693526895,0.00165459650214466,2,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0398545697241195,-0.0196267743515697,0.00140501241788556,3,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0391962419240341,-0.0183355627923758,0.00202009387347544,4,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0395679667023586,-0.0185373809862234,0.00265747231990825,5,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0401939950613077,-0.019431073940407,0.00169930102742595,6,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0401916541531445,-0.0197799928701552,0.00206349559340764,7,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0402551200127654,-0.0188223133469639,0.00202754375268883,8,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0399752374824249,-0.0189778231393138,0.00242034254424207,9,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0396698044192126,-0.0192663689638261,0.00342240880179739,10,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0398808899175676,-0.0187664136646934,0.00277031157883383,11,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0400594130480172,-0.0188008623816999,0.00229696589632607,12,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0400768000407208,-0.0184583210348122,0.00369648736562889,13,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0404145711504999,-0.0187175236655119,0.00282826732037601,14,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0392435327437785,-0.0179560676375375,0.00290901664743196,15,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0401217400335484,-0.0194556902053499,0.00330723978972148,16,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.038592948680403,-0.0169278422571475,0.0043763395937655,17,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0398589338590903,-0.0178094320224715,0.00340226794859119,18,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0391378539853245,-0.0181061955109851,0.00366795533263094,19,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0391084195118296,-0.0174456026237387,0.0038416215799839,20,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0387421679587282,-0.0179021524671762,0.00387844761280028,21,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0398781419667356,-0.0187046568883581,0.00344634491729231,22,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0392766770628091,-0.0188297288367407,0.00387774188004308,23,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0389199627739103,-0.0185896840307351,0.00369287051695413,24,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0392654316501247,-0.0175381857640518,0.00395219865631569,25,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0383331748628105,-0.0178467666920408,0.00403058964042237,26,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0392340866937241,-0.0178003514022226,0.00408623771703694,27,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0395594302345568,-0.0187479639121629,0.00409212340771091,28,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0389243580182111,-0.0187799879630984,0.00300129458475512,29,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0394474013466534,-0.018888096623106,0.00284266823369879,30,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0406569655904305,-0.0185105424100984,0.00312050033061099,31,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0397134069924646,-0.0183367501940504,0.00322666017837491,32,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0391992743856979,-0.0195712396446587,0.00243651562378591,33,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0406111576186203,-0.0200599875783869,0.00169536904643612,34,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0384250824626088,-0.0186955938421044,0.0029339465029866,35,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0405057549903657,-0.0193577907874722,0.00211354335314995,36,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0399156660603706,-0.0197178724257944,0.00137760551525496,37,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0395523620774893,-0.0196697624527155,0.00135535351301974,38,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.04014001331699,-0.0203262693795412,0.000854888942780147,39,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"half_life_long",10,7,0.04,0,"sesonality1","A+B"
-0.0397559713264498,-0.018238726011712,0.00365866504104729,1,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0405038123023031,-0.0198184374677448,0.00257939431647899,2,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0393825544371205,-0.0180176884542258,0.00394210355865453,3,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0403628571802264,-0.0189066521607287,0.00282222333457391,4,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0396898368578049,-0.0183540059669118,0.00369103014594245,5,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.040145655880654,-0.0190939035936017,0.0032195707332705,6,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0398261060427092,-0.0191023639422787,0.00292944602948386,7,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.03996969475686,-0.0192042541720155,0.00236226212276362,8,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0395422919164382,-0.0187792325034106,0.00322724535689068,9,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0402536899755393,-0.0197783769002406,0.00272263228644882,10,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0404789315957413,-0.0183479387984913,0.00322722531431738,11,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0399723693868095,-0.0179786652111443,0.00402842797834454,12,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0399334664756547,-0.0191064971622493,0.00299281654910324,13,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0394200442220511,-0.01859061021511,0.00379060172074219,14,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0401423686751755,-0.0194255916731433,0.00301812339646049,15,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0399660891968055,-0.0192868008823107,0.00325630101997282,16,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0409192838684709,-0.0196442088503346,0.00267381506373923,17,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0400705600338943,-0.0194883621301383,0.00384753644544312,18,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0411748972155132,-0.0190782883493734,0.00327451730304042,19,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
-0.0393249917728707,-0.0182077266830973,0.00297314685611523,20,"MKR_long",10,7,0.04,0,"sesonality1","A+B"
