"Survey","nHost","nInfect","nExpectd","nPatent","nTransmit","nTreatments1","nUncomp","innoculationsPerAgeGroup","innoculationsPerAgeGroup_2","Vector_Nv","Vector_Nv_2","inputEIR","simulatedEIR","nMDAs","nMassScreenings","nTreatDiagnostics","nInfectByGenotype","nInfectByGenotype_2","nPatentByGenotype","nPatentByGenotype_2","nHostDrugConcNonZero","nHostDrugConcNonZero_2","nHostDrugConcNonZero_3","nHostDrugConcNonZero_4","sumLogDrugConcNonZero","sumLogDrugConcNonZero_2","Inoculation_S","Inoculation_R","Infection_S","Infection_R","Patent_S","Patent_R"
268,1e+05,74386,98865.8,36747,0.0222202,8560,11192,1462880,78372.4,4129320,23575500,7.31297,3.40469,0,0,8701,73114,9600,26671,2027,0,23729,0,0,-83996.3,0,0.949150184616095,0.0508498153839047,0.883937422927195,0.116062577072805,0.929367900202105,0.0706320997978953
269,1e+05,74501,98865.7,36963,0.0221321,8686,11176,1464370,76657,4129320,23575500,7.31297,3.40422,0,0,8801,73277,9527,26830,2045,0,23745,0,0,-84264.8,0,0.950255900772667,0.0497440992273335,0.884945171730834,0.115054828269166,0.929177489177489,0.0708225108225108
270,1e+05,74519,98864.7,36910,0.0218989,8493,11225,1458370,76717.9,4129320,23575500,7.31297,3.39111,0,0,8595,73352,9483,26970,1956,0,23498,0,0,-83285.8,0,0.950023773882916,0.0499762261170842,0.885519406048168,0.114480593951832,0.932379174445136,0.0676208255548641
271,1e+05,74553,98864.5,36821,0.0222014,8515,11182,1453490,75348.5,4129320,23575500,7.31297,3.37728,0,0,8631,73304,9506,26756,1946,0,23525,0,0,-83402,0,0.950715199806912,0.0492848001930878,0.885207100591716,0.114792899408284,0.932199846700578,0.0678001532994216
272,1e+05,74343,98865.9,37069,0.0222752,8607,11089,1469070,76289.6,4129320,23575500,7.31297,3.41379,0,0,8729,73096,9370,27065,1956,0,23528,0,0,-83265.4,0,0.95063310830696,0.0493668916930402,0.886377416147261,0.113622583852739,0.932600530650219,0.0673994693497812
273,1e+05,74665,98866.6,36929,0.0220094,8427,11089,1466480,78732.4,4129320,23575500,7.31297,3.41349,0,0,8553,73372,9542,26977,1927,0,23456,0,0,-83274.1,0,0.949047522528294,0.0509524774717055,0.88491690185011,0.11508309814989,0.933331026847495,0.0666689731525048
274,1e+05,74431,98866.3,36794,0.0220637,8634,11373,1467950,76095.9,4129320,23575500,7.31297,3.41091,0,0,8749,73147,9354,26840,2021,0,23568,0,0,-83445.8,0,0.950716555770784,0.0492834442292162,0.886619556126592,0.113380443873408,0.929974706351131,0.0700252936488687
275,1e+05,74602,98865.7,36885,0.0222014,8593,11177,1461340,78923.7,4129320,23575500,7.31297,3.40256,0,0,8720,73324,9509,26954,1934,0,23501,0,0,-83189.9,0,0.948759618239396,0.0512403817606037,0.88520275735516,0.11479724264484,0.933051786208806,0.0669482137911936
276,1e+05,74563,98866.1,36974,0.0222557,8588,11158,1468410,75294.2,4129320,23575500,7.31297,3.41015,0,0,8704,73331,9474,26771,2008,0,23636,0,0,-83720.8,0,0.951224982091776,0.0487750179082236,0.885586619165509,0.114413380834491,0.930226901560165,0.0697730984398346
277,1e+05,74652,98866,37063,0.0221933,8615,11226,1464030,78919.1,4129320,23575500,7.31297,3.4085,0,0,8747,73331,9669,26912,2074,0,23545,0,0,-83242,0,0.948851780010112,0.0511482199898882,0.883506024096386,0.116493975903614,0.928448216380321,0.0715517836196785
278,1e+05,74655,98866.3,36738,0.0221499,8563,11204,1463740,77712.6,4129320,23575500,7.31297,3.40516,0,0,8684,73408,9547,26669,2042,0,23606,0,0,-83642.8,0,0.949584826675825,0.0504151733241749,0.884913507323248,0.115086492676752,0.928877433736199,0.0711225662638013
279,1e+05,74420,98865.7,36889,0.0218883,8536,11126,1464460,79123.8,4129320,23575500,7.31297,3.40989,0,0,8643,73137,9587,26731,1945,0,23520,0,0,-83391.9,0,0.948740197973055,0.0512598020269453,0.884108602098545,0.115891397901455,0.932173245919933,0.067826754080067
280,1e+05,74608,98865,36913,0.0222745,8646,11123,1456210,77167.4,4129320,23575500,7.31297,3.38732,0,0,8772,73361,9570,26918,2058,0,23585,0,0,-83326.4,0,0.949674881082765,0.0503251189172346,0.884602862620733,0.115397137379267,0.928975704030922,0.0710242959690779
281,1e+05,74551,98866.1,36691,0.0222897,8710,11393,1466980,77359,4129320,23575500,7.31297,3.41154,0,0,8829,73303,9558,26614,2016,0,23735,0,0,-83887.3,0,0.949908018899995,0.0500919811000046,0.884650197318401,0.115349802681599,0.92958435207824,0.0704156479217604
282,1e+05,74381,98866.7,36451,0.021876,8634,11230,1469010,79777.3,4129320,23575500,7.31297,3.42134,0,0,8757,73079,9630,26426,2042,0,23774,0,0,-84008.3,0,0.948490473804892,0.0515095261951076,0.883567689126939,0.116432310873061,0.928270338625826,0.0717296613741745
283,1e+05,74429,98864.6,36637,0.0221648,8544,11061,1456860,75801,4129320,23575500,7.31297,3.38575,0,0,8677,73137,9505,26687,1989,0,23738,0,0,-84137.6,0,0.950542879345139,0.0494571206548611,0.884985842549793,0.115014157450207,0.930638861765937,0.0693611382340633
284,1e+05,74372,98864.7,36478,0.0217718,8651,11142,1456460,77839.9,4129320,23575500,7.31297,3.38935,0,0,8780,73073,9453,26431,1853,0,23734,0,0,-83978.2,0,0.949266828473364,0.0507331715266357,0.885454281075055,0.114545718924945,0.934485928440107,0.0655140715598925
285,1e+05,74528,98862.6,36930,0.0219421,8490,11019,1446770,72414.6,4129320,23575500,7.31297,3.356,0,0,8589,73282,9332,26922,1997,0,23597,0,0,-83647.7,0,0.952333245084238,0.047666754915762,0.88704093737139,0.11295906262861,0.930945053425084,0.0690549465749161
286,1e+05,74455,98863.5,36665,0.0219738,8701,11276,1453760,73082.2,4129320,23575500,7.31297,3.37289,0,0,8828,73230,9180,26943,1956,0,23726,0,0,-84055.7,0,0.952135066741016,0.0478649332589838,0.888605751729159,0.111394248270841,0.932315997093325,0.067684002906675
287,1e+05,74328,98863.7,36889,0.0220333,8605,11123,1460730,71736.6,4129320,23575500,7.31297,3.3853,0,0,8716,73200,9024,26711,1871,0,23597,0,0,-83415.2,0,0.953188800330134,0.0468111996698656,0.890251021599533,0.109748978400467,0.934539220488419,0.0654607795115807
288,1e+05,74317,98863.7,36855,0.0218051,8424,11063,1456300,72148.8,4129320,23575500,7.31297,3.37643,0,0,8531,73163,8964,26850,1869,0,23669,0,0,-84034.1,0,0.952796063564576,0.0472039364354239,0.890851973163515,0.109148026836485,0.934921132351405,0.065078867648595
289,1e+05,74602,98862.9,36920,0.0220678,8422,11111,1451020,72002,4129320,23575500,7.31297,3.36448,0,0,8529,73455,8971,26915,1858,0,23340,0,0,-82811.5,0,0.952724254803936,0.0472757451960641,0.891162982554048,0.108837017445952,0.93542557258541,0.0645744274145901
290,1e+05,74789,98864.3,37010,0.0220704,8660,11315,1464530,69261.6,4129320,23575500,7.31297,3.38823,0,0,8782,73587,8930,26973,1798,0,23378,0,0,-82704.4,0,0.95484288739096,0.0451571126090402,0.891779875661985,0.108220124338015,0.937506516978902,0.0624934830210976
291,1e+05,74511,98866.2,36957,0.0220137,8589,11134,1476490,70283.2,4129320,23575500,7.31297,3.41691,0,0,8688,73362,8761,26924,1816,0,23541,0,0,-83159.4,0,0.954561405641111,0.0454385943588886,0.893318558747245,0.106681441252755,0.936812804453723,0.063187195546277
292,1e+05,74762,98866.2,36951,0.0219625,8507,11196,1471320,72381.8,4129320,23575500,7.31297,3.41014,0,0,8621,73619,8723,27011,1758,0,23618,0,0,-83723.7,0,0.953111540065575,0.0468884599344252,0.89406378275971,0.10593621724029,0.938892557961695,0.0611074420383051
293,1e+05,74636,98865.1,36990,0.0221398,8508,11086,1464310,71079,4129320,23575500,7.31297,3.39179,0,0,8623,73486,8713,26849,1847,0,23421,0,0,-83029.9,0,0.953706194325998,0.0462938056740018,0.894001143566223,0.105998856433777,0.935635628659047,0.0643643713409534
294,1e+05,74523,98865.4,36842,0.0220348,8507,10996,1470030,70008.6,4129320,23575500,7.31297,3.40204,0,0,8615,73381,8859,26892,1861,0,23405,0,0,-82992.4,0,0.954541009556514,0.0454589904434863,0.892278696498054,0.107721303501946,0.935276318992801,0.0647236810071992
295,1e+05,74566,98864.8,36854,0.0221376,8535,11072,1464080,70694.9,4129320,23575500,7.31297,3.3904,0,0,8667,73412,8852,26781,1827,0,23437,0,0,-82927.7,0,0.95393793578459,0.0460620642154103,0.892395215404065,0.107604784595935,0.936136744966443,0.0638632550335571
296,1e+05,74686,98864,36876,0.0219386,8438,11072,1460190,70868.9,4129320,23575500,7.31297,3.3822,0,0,8559,73518,8785,27021,1829,0,23335,0,0,-82793.2,0,0.953712492706845,0.0462875072931551,0.893260269978008,0.106739730021992,0.936603119584056,0.0633968804159445
297,1e+05,74721,98863.7,37019,0.0218919,8597,11286,1453720,71322.4,4129320,23575500,7.31297,3.3689,0,0,8707,73551,8719,27118,1833,0,23467,0,0,-83097.9,0,0.953232513404218,0.0467674865957825,0.894019691260484,0.105980308739516,0.936686124831612,0.063313875168388
298,1e+05,74474,98864.5,36914,0.0221131,8632,11203,1464710,69427.7,4129320,23575500,7.31297,3.38899,0,0,8761,73314,8646,26890,1822,0,23610,0,0,-83435.1,0,0.95474480550214,0.0452551944978603,0.894509516837482,0.105490483162518,0.936542212315408,0.0634577876845918
299,1e+05,74515,98865.2,36885,0.0220191,8531,11171,1470590,70359.8,4129320,23575500,7.31297,3.40407,0,0,8649,73362,8636,26905,1848,0,23646,0,0,-83878.9,0,0.954339979147925,0.0456600208520745,0.894680358057514,0.105319641942486,0.935728445727402,0.0642715542725976
300,1e+05,74378,98864.8,37010,0.0221375,8515,11169,1466380,68203.5,4129320,23575500,7.31297,3.39003,0,0,8619,73247,8534,27040,1736,0,23560,0,0,-83555.9,0,0.955555693124551,0.0444443068754486,0.895648133429525,0.104351866570475,0.939671948846261,0.0603280511537392
301,1e+05,74412,98864.8,36839,0.022035,8559,11165,1466600,69564.1,4129320,23575500,7.31297,3.39349,0,0,8678,73320,8631,26942,1821,0,23519,0,0,-83335.8,0,0.954715710385368,0.0452842896146317,0.89468096789545,0.10531903210455,0.93668949692313,0.0633105030768696
302,1e+05,74621,98864.6,36731,0.0219791,8478,11017,1466120,68270.6,4129320,23575500,7.31297,3.38956,0,0,8600,73454,8597,26793,1785,0,23486,0,0,-83265.8,0,0.955506374973882,0.0444936250261179,0.895223702331477,0.104776297668523,0.937539365945832,0.0624606340541675
303,1e+05,74562,98864.1,37051,0.0222964,8554,11199,1460760,71335.2,4129320,23575500,7.31297,3.38449,0,0,8706,73382,8734,26921,1818,0,23459,0,0,-82910.2,0,0.953439446843773,0.0465605531562268,0.89363826781626,0.10636173218374,0.936741013953165,0.0632589860468353
304,1e+05,74622,98865.1,36809,0.0218696,8550,11104,1468300,69274.8,4129320,23575500,7.31297,3.39659,0,0,8675,73513,8646,26743,1862,0,23477,0,0,-83036,0,0.954945411436244,0.0450545885637564,0.894765028785647,0.105234971214353,0.934906484880266,0.0650935151197343
305,1e+05,74464,98863,36706,0.0218709,8470,11089,1450800,72629.8,4129320,23575500,7.31297,3.36533,0,0,8589,73315,8762,26800,1777,0,23500,0,0,-83343.2,0,0.952324813391467,0.0476751866085329,0.89324658552335,0.10675341447665,0.937817125660496,0.0621828743395038
306,1e+05,74739,98862.9,36784,0.0219518,8563,11154,1452120,71131.7,4129320,23575500,7.31297,3.36496,0,0,8684,73594,8754,26673,1855,0,23466,0,0,-83065.9,0,0.953302727316832,0.0466972726831685,0.893695050274445,0.106304949725555,0.934976163768929,0.0650238362310712
307,1e+05,74441,98863.2,36888,0.0223051,8653,11369,1458790,70841.5,4129320,23575500,7.31297,3.37904,0,0,8786,73312,8679,26784,1821,0,23584,0,0,-83447.8,0,0.953687211593119,0.046312788406881,0.894146918564233,0.105853081435767,0.936339800734137,0.0636601992658626
308,1e+05,74553,98864.5,36842,0.0217728,8572,11093,1463830,71939.4,4129320,23575500,7.31297,3.3926,0,0,8696,73353,8753,26856,1818,0,23562,0,0,-83506.4,0,0.953157420638802,0.0468425793611984,0.89339390543931,0.10660609456069,0.936597614563716,0.0634023854362837
309,1e+05,74500,98863,36780,0.0220786,8583,11209,1454190,69072,4129320,23575500,7.31297,3.36499,0,0,8698,73299,8758,27027,1840,0,23589,0,0,-83568.7,0,0.954655207049083,0.0453447929509172,0.893269312794765,0.106730687205235,0.936259396542765,0.0637406034572349
310,1e+05,74618,98864.1,36814,0.0221366,8533,11054,1463010,69626.4,4129320,23575500,7.31297,3.38568,0,0,8641,73474,8724,26802,1870,0,23572,0,0,-83749.1,0,0.954570829715385,0.0454291702846154,0.893866030803669,0.106133969196331,0.934779575892857,0.0652204241071429
311,1e+05,74569,98865,37028,0.0223762,8643,11270,1469270,70508.6,4129320,23575500,7.31297,3.40143,0,0,8784,73363,8799,26723,1806,0,23620,0,0,-83431.2,0,0.954208611549738,0.0457913884502616,0.892906696526375,0.107093303473625,0.936695993550422,0.0633040064495776
312,1e+05,74672,98865,36874,0.0219675,8437,11008,1467340,73304.6,4129320,23575500,7.31297,3.4034,0,0,8547,73471,8883,26899,1851,0,23449,0,0,-83102.5,0,0.952419526216494,0.0475804737835059,0.892136386817884,0.107863613182116,0.935617391304348,0.0643826086956522
313,1e+05,74447,98863.4,36954,0.0218998,8536,11140,1450300,71492.4,4129320,23575500,7.31297,3.36173,0,0,8666,73271,8862,26950,1894,0,23546,0,0,-83467.8,0,0.953020924536093,0.0469790754639069,0.892101834828875,0.107898165171125,0.934336430453474,0.0656635695465261
314,1e+05,74650,98863.8,36890,0.021946,8683,11178,1456580,72877.3,4129320,23575500,7.31297,3.37864,0,0,8790,73489,8886,27087,1879,0,23551,0,0,-83280.1,0,0.952350876353331,0.0476491236466687,0.89212746585736,0.10787253414264,0.935130843057378,0.0648691569426224
315,1e+05,74854,98864.9,37130,0.0216938,8504,11111,1464260,72961.8,4129320,23575500,7.31297,3.39578,0,0,8631,73745,8815,26923,1890,0,23577,0,0,-83397.9,0,0.95253658255432,0.0474634174456803,0.893229166666667,0.106770833333333,0.934404609030646,0.0655953909693541
316,1e+05,74645,98863.8,36957,0.0219889,8530,11095,1455740,73500,4129320,23575500,7.31297,3.37817,0,0,8647,73474,9022,26875,1869,0,23536,0,0,-83474.4,0,0.951936909837566,0.0480630901624336,0.890637121799845,0.109362878200155,0.934977734483718,0.0650222655162817
317,1e+05,74654,98863.2,36876,0.0219,8537,11173,1455530,71021.8,4129320,23575500,7.31297,3.37223,0,0,8653,73489,8953,26812,1917,0,23448,0,0,-83167.2,0,0.953475669806947,0.0465243301930534,0.891402440503627,0.108597559496373,0.933272999408263,0.0667270005917366
318,1e+05,74576,98863.8,36947,0.0220633,8622,11102,1453210,74336.5,4129320,23575500,7.31297,3.37444,0,0,8731,73394,8975,26704,1864,0,23513,0,0,-83000.3,0,0.951336014975649,0.0486639850243511,0.891039104517476,0.108960895482524,0.934752170260431,0.0652478297395687
319,1e+05,74775,98864.8,37082,0.0218312,8380,10945,1464190,74058.8,4129320,23575500,7.31297,3.39809,0,0,8499,73585,9095,26872,1934,0,23420,0,0,-83141.6,0,0.951855122526343,0.0481448774736571,0.889997581035317,0.110002418964683,0.932861209470249,0.0671387905297507
320,1e+05,74772,98863.5,37316,0.0223679,8610,11280,1453990,71819.1,4129320,23575500,7.31297,3.37061,0,0,8723,73550,9136,27195,1920,0,23336,0,0,-82650.7,0,0.952930481277114,0.0470695187228861,0.889509711438454,0.110490288561546,0.934054611025245,0.0659453889747553
321,1e+05,74771,98866,37009,0.0221546,8614,11156,1470390,75176.2,4129320,23575500,7.31297,3.41423,0,0,8735,73555,9164,26830,1900,0,23430,0,0,-82723.7,0,0.951360090560987,0.0486399094390134,0.889215295155889,0.110784704844111,0.933867037939436,0.0661329620605639
322,1e+05,74643,98865.5,37046,0.022227,8567,11073,1467530,74266.8,4129320,23575500,7.31297,3.40594,0,0,8688,73404,9122,26924,1945,0,23641,0,0,-83692.2,0,0.951831006524336,0.0481689934756642,0.889465138259458,0.110534861740542,0.932626692992483,0.0673733070075167
323,1e+05,74668,98865.2,37032,0.0218948,8500,11200,1463040,73312.2,4129320,23575500,7.31297,3.3939,0,0,8624,73463,9178,26993,1954,0,23580,0,0,-83740.6,0,0.952281644794729,0.0477183552052713,0.888941324524147,0.111058675475853,0.932497322693198,0.0675026773068021
324,1e+05,74499,98863.6,36905,0.021801,8565,11115,1452280,73439.1,4129320,23575500,7.31297,3.3704,0,0,8696,73250,9125,26781,1939,0,23550,0,0,-83445.9,0,0.951865910310751,0.0481340896892488,0.889226100151745,0.110773899848255,0.932486072423398,0.0675139275766017
325,1e+05,74701,98862.5,36895,0.0222839,8519,11108,1447430,73581.2,4129320,23575500,7.31297,3.36,0,0,8651,73505,9211,26839,1949,0,23432,0,0,-83028.5,0,0.951623498893368,0.0483765011066322,0.888643067846608,0.111356932153392,0.932298179797138,0.0677018202028623
326,1e+05,74637,98864.6,36844,0.0222772,8645,11196,1458660,77052.8,4129320,23575500,7.31297,3.39247,0,0,8763,73422,9227,26696,1863,0,23650,0,0,-83578.1,0,0.949826035180536,0.0501739648194636,0.888359205798013,0.111640794201987,0.934766623481214,0.0652333765187857
327,1e+05,74739,98865.1,37169,0.0221312,8476,11049,1468360,73018.5,4129320,23575500,7.31297,3.40501,0,0,8577,73524,9196,27004,1962,0,23415,0,0,-82913.9,0,0.952627793887095,0.0473722061129048,0.888829787234043,0.111170212765957,0.932265414624042,0.067734585375958
328,1e+05,74723,98865.4,37115,0.0221251,8506,11118,1465950,72556.5,4129320,23575500,7.31297,3.39867,0,0,8613,73537,9133,27122,1937,0,23447,0,0,-83221.1,0,0.952839653261133,0.0471603467388666,0.889524615942906,0.110475384057094,0.933342510065728,0.0666574899342717
329,1e+05,74700,98866.6,36741,0.0220656,8590,11125,1469770,76332.3,4129320,23575500,7.31297,3.41543,0,0,8706,73501,9206,26761,1880,0,23503,0,0,-83101.4,0,0.95062920480747,0.0493707951925303,0.888691404596951,0.111308595403049,0.934359833804686,0.0656401661953144
330,1e+05,74598,98865.5,37150,0.0221795,8579,11163,1466300,72748.5,4129320,23575500,7.31297,3.39983,0,0,8707,73455,9082,26998,1940,0,23577,0,0,-83455.2,0,0.952731509110986,0.0472684908890136,0.889964500769352,0.110035499230648,0.932960121639367,0.0670398783606331
331,1e+05,74540,98865.3,36803,0.0220941,8464,11080,1463810,73161,4129320,23575500,7.31297,3.39527,0,0,8590,73380,9117,26808,1908,0,23486,0,0,-83252.1,0,0.952399231995919,0.0476007680040808,0.889486890432379,0.110513109567621,0.933556205599666,0.0664437944003343
332,1e+05,74728,98864.4,37315,0.0219723,8498,11134,1460440,72062.3,4129320,23575500,7.31297,3.3854,0,0,8614,73568,8995,27041,1891,0,23422,0,0,-83072.7,0,0.952977362578836,0.0470226374211641,0.891052892942359,0.108947107057641,0.934639845154155,0.0653601548458454
333,1e+05,74591,98864.7,37191,0.0220967,8652,11224,1461950,70573.3,4129320,23575500,7.31297,3.38544,0,0,8771,73407,8874,27019,1866,0,23504,0,0,-83194.1,0,0.953949607160948,0.0460503928390518,0.892150071097823,0.107849928902177,0.935398996018695,0.0646010039813052
334,1e+05,74744,98865.1,37152,0.0218834,8569,11165,1469100,70926.9,4129320,23575500,7.31297,3.40201,0,0,8686,73525,8901,26902,1885,0,23529,0,0,-83174,0,0.953944375906681,0.0460556240933194,0.892012229150996,0.107987770849004,0.934519053739535,0.0654809462604648
335,1e+05,74661,98864.8,36999,0.0221074,8481,11104,1461240,72204,4129320,23575500,7.31297,3.38749,0,0,8597,73523,8890,26913,1871,0,23535,0,0,-83411.5,0,0.952913833175519,0.0470861668244814,0.892128669020664,0.107871330979336,0.934998610339077,0.0650013896609227
336,1e+05,74823,98865.1,37178,0.0219903,8714,11343,1468250,70943.4,4129320,23575500,7.31297,3.40017,0,0,8827,73691,8776,27082,1844,0,23553,0,0,-83344.5,0,0.953908716084671,0.0460912839153286,0.89358167509428,0.10641832490572,0.936251123556662,0.0637488764433382
337,1e+05,74837,98865.6,36773,0.0220974,8525,11102,1466300,71879.3,4129320,23575500,7.31297,3.39793,0,0,8649,73735,8840,26895,1858,0,23551,0,0,-83521.6,0,0.953269882126225,0.0467301178737745,0.892945806842265,0.107054193157735,0.935380655931555,0.064619344068445
338,1e+05,74555,98865.2,37143,0.021889,8696,11200,1467290,73458.7,4129320,23575500,7.31297,3.4036,0,0,8818,73427,8901,27132,1894,0,23605,0,0,-83675.2,0,0.952322724659771,0.0476772753402291,0.891883684773103,0.108116315226897,0.934748156824916,0.0652518431750844
339,1e+05,74707,98864.9,37167,0.0219096,8392,11050,1457910,74241.9,4129320,23575500,7.31297,3.38462,0,0,8516,73536,9094,27077,1928,0,23604,0,0,-83811.7,0,0.951544034243602,0.0484559657563979,0.889943119932228,0.110056880067772,0.93352870194794,0.06647129805206
340,1e+05,74801,98864.9,36946,0.0220714,8721,11202,1462020,74051.9,4129320,23575500,7.31297,3.3933,0,0,8848,73634,9144,26703,1950,0,23639,0,0,-83748.1,0,0.951791384244449,0.0482086157555515,0.889535867017807,0.110464132982193,0.93194429902628,0.06805570097372
341,1e+05,74725,98864.6,36908,0.0218639,8532,11107,1460620,74958.8,4129320,23575500,7.31297,3.39223,0,0,8653,73545,9152,26820,1997,0,23508,0,0,-83197,0,0.951185312013946,0.0488146879860545,0.889330930989032,0.110669069010968,0.930700628101468,0.0692993718985321
342,1e+05,74714,98863.6,37012,0.0220286,8633,11203,1452820,74138,4129320,23575500,7.31297,3.37315,0,0,8755,73526,9204,26934,1947,0,23632,0,0,-83697,0,0.951447256571563,0.0485527434284375,0.88874652483984,0.11125347516016,0.932585436792355,0.0674145632076452
343,1e+05,74656,98863.7,36950,0.0219849,8693,11144,1454190,75200.3,4129320,23575500,7.31297,3.37851,0,0,8818,73448,9152,26802,1912,0,23753,0,0,-84028.7,0,0.950829882993242,0.0491701170067575,0.889200968523002,0.110799031476998,0.933412272758933,0.0665877272410671
